participant_id	run_name	cond1	acc1	rt1	cond2	acc2	rt2	cond3	acc3	rt3	cond4	acc4	rt4	task
sub-1191	sub-1191_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	2076.5	Offset	1	1934	Diff	1	2151.75	NA	NA	NA	LocalSR0
sub-1191	sub-1191_ses-1_task-LocalSR0_acq-D1S0901_run-2_events.tsv	Onset	0.833	2820.833	Offset	0.5	2275.833	Diff	0.833	2080.917	NA	NA	NA	LocalSR0
sub-1192	sub-1192_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.833	2584.5	Offset	0.833	2517.5	Diff	0.917	2276.833	NA	NA	NA	LocalSR0
sub-1192	sub-1192_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	2198.333	Offset	0.667	2486.667	Diff	1	2193.917	NA	NA	NA	LocalSR0
sub-1194	sub-1194_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.333	1907.333	Offset	0.333	1388.333	Diff	0.833	1414.917	NA	NA	NA	LocalSR0
sub-1194	sub-1194_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.5	1789.167	Offset	0.333	1660.167	Diff	0.917	1708.917	NA	NA	NA	LocalSR0
sub-1194	sub-1194_ses-1_task-LocalSR0_acq-D2S0401_run-1_events.tsv	Onset	0.5	1875.5	Offset	0.667	1763.5	Diff	0.833	1712	NA	NA	NA	LocalSR0
sub-1195	sub-1195_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	1853	Offset	0.833	2195.5	Diff	0.667	2126.75	NA	NA	NA	LocalSR0
sub-1195	sub-1195_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	1978.833	Offset	1	1811.5	Diff	0.917	1952	NA	NA	NA	LocalSR0
sub-1196	sub-1196_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.833	2000.667	Offset	1	1654.833	Diff	1	1814.75	NA	NA	NA	LocalSR0
sub-1196	sub-1196_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	1426.333	Offset	0.833	1641.333	Diff	1	1695.5	NA	NA	NA	LocalSR0
sub-1197	sub-1197_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.167	2141.333	Offset	0.167	2145.333	Diff	0.917	2584.583	NA	NA	NA	LocalSR0
sub-1197	sub-1197_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.333	2124	Offset	0	1955.5	Diff	1	2324.333	NA	NA	NA	LocalSR0
sub-1197	sub-1197_ses-1_task-LocalSR0_acq-D2S0401_run-1_events.tsv	Onset	0.5	1903	Offset	0.833	1868.333	Diff	1	2056	NA	NA	NA	LocalSR0
sub-1197	sub-1197_ses-1_task-LocalSR0_acq-D2S0501_run-2_events.tsv	Onset	0.6	2962.5	Offset	0.667	2628.667	Diff	0.917	2124.583	NA	NA	NA	LocalSR0
sub-1198	sub-1198_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	2102.167	Offset	1	2158.167	Diff	0.917	2004.333	NA	NA	NA	LocalSR0
sub-1198	sub-1198_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.833	2022.667	Offset	0.667	2140.667	Diff	0.667	2115.667	NA	NA	NA	LocalSR0
sub-1199	sub-1199_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.833	2386	Offset	1	2041.833	Diff	1	2204.583	NA	NA	NA	LocalSR0
sub-1199	sub-1199_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.833	2391.5	Offset	0.833	2433.5	Diff	1	2182.833	NA	NA	NA	LocalSR0
sub-1203	sub-1203_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.833	1878.333	Offset	1	1999.333	Diff	0.917	1916.083	NA	NA	NA	LocalSR0
sub-1203	sub-1203_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	1834.5	Offset	1	1671.167	Diff	0.917	1861.75	NA	NA	NA	LocalSR0
sub-1204	sub-1204_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.667	2493.167	Offset	0.333	2709.833	Diff	1	2255.083	NA	NA	NA	LocalSR0
sub-1204	sub-1204_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.667	3277.833	Offset	0.667	2706.167	Diff	0.833	2872.417	NA	NA	NA	LocalSR0
sub-1205	sub-1205_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.667	2439	Offset	1	2305	Diff	1	2320.667	NA	NA	NA	LocalSR0
sub-1205	sub-1205_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.833	2449.167	Offset	0.667	2332.333	Diff	0.917	2419.583	NA	NA	NA	LocalSR0
sub-1206	sub-1206_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.833	1810.667	Offset	0.833	1788.167	Diff	0.917	1813.333	NA	NA	NA	LocalSR0
sub-1206	sub-1206_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	1807.667	Offset	0.833	1951.167	Diff	0.917	1799.25	NA	NA	NA	LocalSR0
sub-1208	sub-1208_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.833	2049.5	Offset	0.833	1988.333	Diff	0.833	1948.333	NA	NA	NA	LocalSR0
sub-1208	sub-1208_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	1980.167	Offset	1	2115.333	Diff	0.75	2099.5	NA	NA	NA	LocalSR0
sub-1209	sub-1209_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.833	2544	Offset	0.833	2150.667	Diff	0.833	1979.833	NA	NA	NA	LocalSR0
sub-1209	sub-1209_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	1937.667	Offset	0.667	1945	Diff	0.833	2060.25	NA	NA	NA	LocalSR0
sub-1210	sub-1210_ses-1_task-LocalSR0_acq-D1S0701_run-1_events.tsv	Onset	0.5	1760.667	Offset	0	1607.833	Diff	1	1662.25	NA	NA	NA	LocalSR0
sub-1210	sub-1210_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.833	2027.833	Offset	0.5	1686.833	Diff	0.917	1652.333	NA	NA	NA	LocalSR0
sub-1211	sub-1211_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.5	2380.333	Offset	0.833	2106.667	Diff	0.833	2319.667	NA	NA	NA	LocalSR0
sub-1211	sub-1211_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.5	2964	Offset	1	2687.167	Diff	0.8	2556.583	NA	NA	NA	LocalSR0
sub-1213	sub-1213_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	2262.833	Offset	0.667	2053.5	Diff	1	2162.583	NA	NA	NA	LocalSR0
sub-1213	sub-1213_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	2413.5	Offset	1	1999.333	Diff	1	2159.417	NA	NA	NA	LocalSR0
sub-1220	sub-1220_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.833	2658.833	Offset	0.667	2619	Diff	0.917	2381.833	NA	NA	NA	LocalSR0
sub-1220	sub-1220_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.167	2774.167	Offset	0.5	2873	Diff	0.833	2377	NA	NA	NA	LocalSR0
sub-1220	sub-1220_ses-1_task-LocalSR0_acq-D2S0401_run-2_events.tsv	Onset	0.5	2074.833	Offset	0.5	1808.5	Diff	0.917	2163.083	NA	NA	NA	LocalSR0
sub-1223	sub-1223_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	2239.333	Offset	0.333	2385.833	Diff	0.917	2391.917	NA	NA	NA	LocalSR0
sub-1223	sub-1223_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.833	2227	Offset	0.5	2175.333	Diff	0.917	2044.583	NA	NA	NA	LocalSR0
sub-1225	sub-1225_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.667	1478.833	Offset	0.333	1638.5	Diff	0.917	1709.75	NA	NA	NA	LocalSR0
sub-1225	sub-1225_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.833	1694.5	Offset	0.333	1889.167	Diff	0.917	1663.417	NA	NA	NA	LocalSR0
sub-1229	sub-1229_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	2014.333	Offset	1	2393.833	Diff	0.75	2320.583	NA	NA	NA	LocalSR0
sub-1229	sub-1229_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	1922	Offset	0.833	2190.333	Diff	0.364	2341.25	NA	NA	NA	LocalSR0
sub-1231	sub-1231_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	NA	4203.667	Offset	NA	4203.667	Diff	NA	4203.667	NA	NA	NA	LocalSR0
sub-1231	sub-1231_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	2004	Offset	0.5	1822.833	Diff	0.833	1749.083	NA	NA	NA	LocalSR0
sub-1231	sub-1231_ses-1_task-LocalSR0_acq-D3S0201_run-1_events.tsv	Onset	0.833	1928.333	Offset	0.667	1932.667	Diff	0.833	2443.083	NA	NA	NA	LocalSR0
sub-1240	sub-1240_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	2303.167	Offset	1	2204	Diff	0.75	2069.583	NA	NA	NA	LocalSR0
sub-1240	sub-1240_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	1848.667	Offset	0.833	1992.333	Diff	0.667	1939.25	NA	NA	NA	LocalSR0
sub-1246	sub-1246_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	2397.833	Offset	0.333	2819.667	Diff	0.667	2224.417	NA	NA	NA	LocalSR0
sub-1246	sub-1246_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.833	2057.833	Offset	0.5	2230.667	Diff	0.818	2527.417	NA	NA	NA	LocalSR0
sub-1247	sub-1247_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.8	2888.5	Offset	0.833	2458.833	Diff	0.917	2240.5	NA	NA	NA	LocalSR0
sub-1247	sub-1247_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.5	3112.667	Offset	0.833	2559.667	Diff	0.833	2303.25	NA	NA	NA	LocalSR0
sub-1248	sub-1248_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	1894.167	Offset	0.667	2154.167	Diff	1	1801.5	NA	NA	NA	LocalSR0
sub-1248	sub-1248_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.667	2039.167	Offset	0.833	1942.333	Diff	1	1926.083	NA	NA	NA	LocalSR0
sub-1250	sub-1250_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.667	3222.167	Offset	0.667	3379.667	Diff	0.917	2761.5	NA	NA	NA	LocalSR0
sub-1250	sub-1250_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	2623.833	Offset	0.333	2449.667	Diff	0.818	2715	NA	NA	NA	LocalSR0
sub-1251	sub-1251_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.5	2219.5	Offset	0.333	2132.833	Diff	1	2020.5	NA	NA	NA	LocalSR0
sub-1251	sub-1251_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.667	2211.333	Offset	0.667	2227.667	Diff	1	1993.667	NA	NA	NA	LocalSR0
sub-1252	sub-1252_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.667	1880.667	Offset	0.833	1722.833	Diff	1	1882.583	NA	NA	NA	LocalSR0
sub-1252	sub-1252_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.833	1897	Offset	0.833	1930.667	Diff	0.727	2120	NA	NA	NA	LocalSR0
sub-1255	sub-1255_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.667	2368	Offset	0.6	2108.667	Diff	0.8	3196.25	NA	NA	NA	LocalSR0
sub-1255	sub-1255_ses-1_task-LocalSR0_acq-D2S1201_run-1_events.tsv	Onset	0.167	2015.167	Offset	0.5	1853.333	Diff	0.583	2205.083	NA	NA	NA	LocalSR0
sub-1255	sub-1255_ses-1_task-LocalSR0_acq-D3S0301_run-1_events.tsv	Onset	0.333	2400.5	Offset	0.667	1873.167	Diff	0.417	2424.25	NA	NA	NA	LocalSR0
sub-1257	sub-1257_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.667	2640.333	Offset	0	2753.667	Diff	1	2638.25	NA	NA	NA	LocalSR0
sub-1257	sub-1257_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.8	2718	Offset	0.5	1755.667	Diff	0.556	2469.167	NA	NA	NA	LocalSR0
sub-1265	sub-1265_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.333	2257.833	Offset	0.833	2286.333	Diff	0.917	2097.833	NA	NA	NA	LocalSR0
sub-1265	sub-1265_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	2126.333	Offset	0.833	2312.5	Diff	0.833	2341.167	NA	NA	NA	LocalSR0
sub-1268	sub-1268_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.5	2258.167	Offset	0.833	2391.5	Diff	0.75	2294.833	NA	NA	NA	LocalSR0
sub-1268	sub-1268_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.333	1925.833	Offset	0.5	2344.667	Diff	0.818	2450.5	NA	NA	NA	LocalSR0
sub-1269	sub-1269_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.667	2178.667	Offset	1	2022.5	Diff	0.917	2054.583	NA	NA	NA	LocalSR0
sub-1269	sub-1269_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.833	2225.333	Offset	1	1903.167	Diff	0.833	1997	NA	NA	NA	LocalSR0
sub-1276	sub-1276_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.75	3047.333	Offset	0.6	1893.667	Diff	0.444	2350.583	NA	NA	NA	LocalSR0
sub-1276	sub-1276_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.333	2302.5	Offset	0.333	1578.5	Diff	0.545	1870.583	NA	NA	NA	LocalSR0
sub-1277	sub-1277_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	2033	Offset	0.167	2046.5	Diff	1	2019.667	NA	NA	NA	LocalSR0
sub-1277	sub-1277_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	1917.333	Offset	0.5	1970.833	Diff	0.917	1968.167	NA	NA	NA	LocalSR0
sub-1278	sub-1278_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.667	2428.833	Offset	0.833	2152.5	Diff	0.818	2121	NA	NA	NA	LocalSR0
sub-1278	sub-1278_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.667	2243	Offset	0.833	1936.5	Diff	1	2198.167	NA	NA	NA	LocalSR0
sub-1283	sub-1283_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	1915.5	Offset	0.667	1743.5	Diff	0.75	1898.333	NA	NA	NA	LocalSR0
sub-1283	sub-1283_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.833	1694.833	Offset	0.667	1603	Diff	0.75	1727.083	NA	NA	NA	LocalSR0
sub-1284	sub-1284_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	1708.5	Offset	1	1935.667	Diff	0.818	2062.25	NA	NA	NA	LocalSR0
sub-1284	sub-1284_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	1771.5	Offset	0.833	1702.333	Diff	0.909	2130.583	NA	NA	NA	LocalSR0
sub-1285	sub-1285_ses-1_task-LocalSR0_acq-D2S0201_run-1_events.tsv	Onset	0.667	1702.5	Offset	1	2198.667	Diff	0.833	1845.25	NA	NA	NA	LocalSR0
sub-1285	sub-1285_ses-1_task-LocalSR0_acq-D2S0401_run-2_events.tsv	Onset	0.833	1829.833	Offset	0.667	1688.833	Diff	1	1847.167	NA	NA	NA	LocalSR0
sub-1287	sub-1287_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	1622.5	Offset	0.5	1746.333	Diff	0.75	1683	NA	NA	NA	LocalSR0
sub-1287	sub-1287_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.833	1469.5	Offset	0.667	1572.667	Diff	0.75	1611	NA	NA	NA	LocalSR0
sub-1288	sub-1288_ses-1_task-LocalSR0_acq-D2S0401_run-1_events.tsv	Onset	1	2026.833	Offset	0.667	2207	Diff	0.917	1957.167	NA	NA	NA	LocalSR0
sub-1288	sub-1288_ses-1_task-LocalSR0_acq-D2S0501_run-2_events.tsv	Onset	0.833	2068.167	Offset	1	1933.5	Diff	0.917	1963.833	NA	NA	NA	LocalSR0
sub-1289	sub-1289_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	2320.333	Offset	0.833	2313.5	Diff	0.833	2212.917	NA	NA	NA	LocalSR0
sub-1289	sub-1289_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.833	2209.333	Offset	1	2430	Diff	0.917	2242.583	NA	NA	NA	LocalSR0
sub-1290	sub-1290_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.667	1685.167	Offset	0.167	1806.167	Diff	1	1926.167	NA	NA	NA	LocalSR0
sub-1290	sub-1290_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.667	1942.833	Offset	0.167	1769	Diff	1	1923.5	NA	NA	NA	LocalSR0
sub-1291	sub-1291_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	2021.5	Offset	0.5	2331	Diff	1	1778.333	NA	NA	NA	LocalSR0
sub-1291	sub-1291_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	1627.667	Offset	0.667	1798.833	Diff	1	1628.75	NA	NA	NA	LocalSR0
sub-1002	sub-1002_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1363	LowY	1	1408.25	UnrN	1	1246.5	NA	NA	NA	ReadMean
sub-1002	sub-1002_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1114.75	LowY	1	1179.583	UnrN	0.917	1680.167	NA	NA	NA	ReadMean
sub-1076	sub-1076_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1091.833	LowY	1	1185.083	UnrN	1	1180.667	NA	NA	NA	ReadMean
sub-1076	sub-1076_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1191	LowY	1	1341.5	UnrN	1	1351.083	NA	NA	NA	ReadMean
sub-1076	sub-1076_ses-1_task-ReadMean_acq-D2S0201_run-1_events.tsv	HighY	1	1235.25	LowY	1	1203.833	UnrN	1	1308.333	NA	NA	NA	ReadMean
sub-1077	sub-1077_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1334.167	LowY	1	1284.167	UnrN	1	1320.833	NA	NA	NA	ReadMean
sub-1077	sub-1077_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1208.083	LowY	1	1434.5	UnrN	1	1418	NA	NA	NA	ReadMean
sub-1078	sub-1078_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.667	1841.083	LowY	0.917	1719.667	UnrN	1	1438.75	NA	NA	NA	ReadMean
sub-1078	sub-1078_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	0.917	1682.25	LowY	1	1670.5	UnrN	0.917	1700.667	NA	NA	NA	ReadMean
sub-1079	sub-1079_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1153	LowY	0.917	1330.917	UnrN	1	1310.417	NA	NA	NA	ReadMean
sub-1079	sub-1079_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1169.75	LowY	1	1148	UnrN	1	1215.917	NA	NA	NA	ReadMean
sub-1080	sub-1080_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.833	1293.75	LowY	1	1255.833	UnrN	1	1275.583	NA	NA	NA	ReadMean
sub-1080	sub-1080_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1226	LowY	1	1318.667	UnrN	1	1287.5	NA	NA	NA	ReadMean
sub-1081	sub-1081_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1290	LowY	1	1377.25	UnrN	0.833	1569.917	NA	NA	NA	ReadMean
sub-1081	sub-1081_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1252.167	LowY	0.833	1445.417	UnrN	0.917	1611.333	NA	NA	NA	ReadMean
sub-1082	sub-1082_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1944.667	LowY	0.917	1759.083	UnrN	1	2040	NA	NA	NA	ReadMean
sub-1082	sub-1082_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	0.917	2142.667	LowY	0.833	1794.833	UnrN	1	2451.5	NA	NA	NA	ReadMean
sub-1083	sub-1083_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1309.083	LowY	1	1358.25	UnrN	1	1393.833	NA	NA	NA	ReadMean
sub-1083	sub-1083_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1163	LowY	1	1223.917	UnrN	1	1476.25	NA	NA	NA	ReadMean
sub-1084	sub-1084_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1354.5	LowY	1	1378.333	UnrN	1	1311.167	NA	NA	NA	ReadMean
sub-1084	sub-1084_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1063.5	LowY	1	1285.083	UnrN	1	1335.75	NA	NA	NA	ReadMean
sub-1086	sub-1086_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	2221.167	LowY	1	2086.333	UnrN	1	1820.25	NA	NA	NA	ReadMean
sub-1086	sub-1086_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1439.583	LowY	1	1751.583	UnrN	1	1521.333	NA	NA	NA	ReadMean
sub-1089	sub-1089_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1373.167	LowY	1	1343.833	UnrN	1	1445.333	NA	NA	NA	ReadMean
sub-1089	sub-1089_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1406.75	LowY	1	1578.333	UnrN	0.917	1624.333	NA	NA	NA	ReadMean
sub-1090	sub-1090_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.417	1392	LowY	0.75	1477.333	UnrN	1	1391.583	NA	NA	NA	ReadMean
sub-1090	sub-1090_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	0.75	1448	LowY	0.833	1325	UnrN	1	1394.917	NA	NA	NA	ReadMean
sub-1091	sub-1091_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.917	1824.25	LowY	1	2000.167	UnrN	1	2128.75	NA	NA	NA	ReadMean
sub-1091	sub-1091_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1622.75	LowY	1	1843.333	UnrN	1	1723.667	NA	NA	NA	ReadMean
sub-1101	sub-1101_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1302.917	LowY	1	1298.833	UnrN	1	1304.5	NA	NA	NA	ReadMean
sub-1101	sub-1101_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1137	LowY	1	1205.917	UnrN	1	1205.917	NA	NA	NA	ReadMean
sub-1102	sub-1102_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1654.583	LowY	1	1676.417	UnrN	1	1561.083	NA	NA	NA	ReadMean
sub-1102	sub-1102_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1547.833	LowY	1	1826.833	UnrN	1	1636.083	NA	NA	NA	ReadMean
sub-1103	sub-1103_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1297.333	LowY	1	1303.833	UnrN	1	1176.75	NA	NA	NA	ReadMean
sub-1103	sub-1103_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1239.667	LowY	1	1206.667	UnrN	1	1196.083	NA	NA	NA	ReadMean
sub-1105	sub-1105_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1507	LowY	1	1445.5	UnrN	1	1530.25	NA	NA	NA	ReadMean
sub-1105	sub-1105_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1425.417	LowY	1	1534.833	UnrN	1	1593.25	NA	NA	NA	ReadMean
sub-1107	sub-1107_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1539.583	LowY	1	1580.083	UnrN	1	1592.583	NA	NA	NA	ReadMean
sub-1107	sub-1107_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1449.833	LowY	1	1458.5	UnrN	0.917	1611.833	NA	NA	NA	ReadMean
sub-1110	sub-1110_ses-1_task-ReadMean_acq-D1S0401_run-1_events.tsv	HighY	1	1465.75	LowY	1	1433.583	UnrN	1	1367.917	NA	NA	NA	ReadMean
sub-1110	sub-1110_ses-1_task-ReadMean_acq-D1S0501_run-2_events.tsv	HighY	1	1145.75	LowY	1	1346.167	UnrN	1	1238	NA	NA	NA	ReadMean
sub-1111	sub-1111_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.75	1842.25	LowY	1	1946.083	UnrN	1	1655.667	NA	NA	NA	ReadMean
sub-1111	sub-1111_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1524.083	LowY	1	1728.917	UnrN	1	1615.5	NA	NA	NA	ReadMean
sub-1116	sub-1116_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.917	1689.75	LowY	1	1478.083	UnrN	1	1435.083	NA	NA	NA	ReadMean
sub-1116	sub-1116_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1444.583	LowY	0.917	1534.417	UnrN	0.917	1554.333	NA	NA	NA	ReadMean
sub-1117	sub-1117_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1493.75	LowY	1	1353.5	UnrN	1	1537.833	NA	NA	NA	ReadMean
sub-1117	sub-1117_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1402.917	LowY	0.917	1426.583	UnrN	1	1423	NA	NA	NA	ReadMean
sub-1118	sub-1118_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1623.5	LowY	1	1609.75	UnrN	1	1281.417	NA	NA	NA	ReadMean
sub-1118	sub-1118_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1348.083	LowY	1	1482.583	UnrN	1	1690.167	NA	NA	NA	ReadMean
